Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD,Notes
Sudan,Fur_est,Jadid Ras al-Fil,,market for caravan trade,OÕFahey 1980 134,12.66667,25.71667,NOT: 10.5488 24.995806
Sudan,Fur_est,Ril/Ryl,Dar Berqid,later capital of Sultan Tayrab; qadi here,OÕFahey 1980 108,12.71667,25.71667,
Sudan,Fur_est,Wada'ah,,???,Al-Tunisi,12.833333,25.75,
Sudan,Fur_est,Taweish,,,,12.35,26.533333,
Sudan,Fur_est,Umm Kiddada,,,,13.6,26.7,
Sudan,Fur_est,Umm Diraysa ,,Estate in Kordofan,La Rue 251,12.8,26.85,
Sudan,Fur_est,Nyala,,numerous estates granted in vicinity,CMI report,12.048882,24.880694,
Sudan,Fur_est,Dara,,,,12.2,25.333333,
