Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Nigeria,Kebbi,Augi,,walled town,Johnston 190,12.89027,4.59965
Nigeria,Kebbi,Bunza,,,Johnston Map 3,12.088215,4.015201
Nigeria,Kebbi,Gaya,,large town,Johnston 224,12.321768,4.118058
Nigeria,Kebbi,Gulma,,walled town,Johnston 190,12.642312,4.355447
Nigeria,Kebbi,Sauwa,,walled town,Johnston 190,12.613344,4.333101
Nigeria,Kebbi,Tilli,,,Johnston Map 3,12.57285,4.017595
Nigeria,Kebbi,Zazzagawa,,walled town,Johnston 190,12.737778,4.391667
