Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD,Notes
Cameroon,Bassewo,Bassewo,Bascheo,capital,Mohammadou 1983 Fombina 112,9.67222,13.37222,
Cameroon,Bassewo,Ngoutchoumi,,tribute paying subchief,Mohammadou 1983 Fombina 112,9.57092,13.42576,
