Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Cameroon,Bourha,Bourha,,capital,"Mohammadou 1988, p. 297",10.250749,13.510326
Cameroon,Bourha,Djimi,,aristocratic village,"Mohammadou 1988, p. 297",10.274681,13.550758
Cameroon,Bourha,Tchevi,,,"Mohammadou 1988, p. 309",10.162164,13.506275
