Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Ghana,Akwamu,Krobo,,Village Akwamu sought refuge in when lost territory,Owusu-Anash 29,6.14671,0.01631
Ghana,Akwamu,Akwamufie,,later capital,Wilks 36,6.27761,0.07684
Ghana,Akwamu,Osudoku,,war camp,Wilks 118,6.027425748,0.180706792
Ghana,Akwamu,Peki,,tributory chieftaincy,Dea 33,6.500386849,0.199679179
