Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Burkina Faso,Mane,Mane,,Capital,Izard 1970 p. 389,12.987933,-1.338657
Burkina Faso,Mane,Manfoula,,,Izard 1970 p. 253,13.212153,-1.366618
