Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD,Notes
Cameroon,Demsa,Demsa,,later capital,Mohammadou 1983 Fombina 22,9.54617,13.22596,
Cameroon,Demsa,Gachinga,,ardo's son here,Mohammadou 1983 Fombina 23,9.42838,13.36627,
Cameroon,Demsa,Pomlo,,ardo's son here,Mohammadou 1983 Fombina 23,9.39895,13.3479,
