Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Gambia,Djimara,Bansang,,,"Niane, 1989, 4",13.43379736,-14.65849724
Gambia,Djimara,Bruko,Buruku?,,"Galloway 1975, map",13.483333,-14.7
