Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Nigeria,Kontagora,Bogi,,war camp here as emirate expands south,Johnston 185,9.711844,6.059711
Nigeria,Kontagora,Kontagora,,Capital,Johnston Map 3,10.403189,5.470797
Nigeria,Kontagora,Zungeru,,,Johnston Map 3,9.807264,6.152376
Nigeria,Kontagora,Kagara,,"founded by Umaru, founder",Hogben and Kirk Greene 501,10.1866,6.25485
Nigeria,Kontagora,Lalle,,early settlement of Umaru,Hogben and Kirk Greene 501,10.22938,5.96193
Nigeria,Kontagora,Ugu,,"founded by Umaru, founder",Hogben and Kirk Greene 501,10.02889,6.18475
Nigeria,Kontagora,Wushishi,,Umaru's successor here,Hogben and Kirk Greene 503,9.73035,6.07305
