Country,Polity,Subkingdom,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Nigeria,Nupe6,,Eggan,,indigenous Nupe Prince here,Hogben and Kirk-Greene 269,8.709672984,6.294935983
