Country,Polity,Subkingdom,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Nigeria,Nupe5,,Lade,,capital of Masaba in mid-1800s,Hogben and Kirk-Greene 270,8.759798734,5.618129044
