Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Nigeria,Muri,Muri,,Capital,Smaldone p. 55,9.231952172,10.81355088
Nigeria,Muri,Wurio,,garrison ,Hogben and Kirk-Greene 448,8.36931,10.48157
Nigeria,Muri,Gassol,,later emir based here,Hogben and Kirk-Greene 448,8.53535,10.44615
Nigeria,Muri,Mutum Bio,,Emir's son here in late 1800s,Hogben and Kirk-Greene 451,8.64138,10.77355
