Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
South Africa,BaLete,Lotlhakane,,principle settlement before Ramotswa,Morton 2013 19,-25.08044,25.48183
Botswana,BaLete,Modipe,,chief's son here late 1800,Sillery 164,-24.65,26.2
Botswana,BaLete,Mogobane,,smelting village,Ellenberger 46,-24.98469,25.6974
South Africa,BaLete,Rabogadi ,near Wilgeboomspruit,smelting villages here; Chief regroups Lete here 1840s,Ellenberger 44,-25.58093,26.30082
Botswana,BaLete,Ramotswa ,,"capital, 1860s-1880s",Morton 2003 278,-24.87148,25.87004
South Africa,BaLete,Schoonlaagte,,chief's son here late 1800,Sillery 164,-24.80716,25.96142
South Africa,BaLete,Tshonwane,"near Dwarsberg Hills; town was just below them, placed at Molatedi",Sechele settles here 1840s,Nangati 126,-24.85222,26.49497
