Country,Polity,SubKingdom,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD,Notes
Ethiopia,Leqa Qellem,,Gidami,,Capital,Ta'a xxii,8.985656,34.611858,
Ethiopia,Leqa Qellem,,Gobo,,Tulla residing here in 1880s,Schuver 86,8.934222,34.53302,
Ethiopia,Leqa Qellem,,Lalo,,market here,"James, Baumann, Johnson p. 52-58",9.06912,34.519548,
Ethiopia,Leqa Qellem,,Qumbabi,,weekly market here,"James, Baumann, Johnson p. 52-58",9.03333,34.63333,
Ethiopia,Leqa Qellem,,Keliom,,first town in Leqa Qelle,"James, Baumann, Johnson p. 52-58",9.184316,34.52797,
Ethiopia,Leqa Qellem,,Begi,,,,9.26667,34.53333,
