Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Cameroon,Bogo,Bagalaf,,major fualni implantation,"Mohammadou 1988, p. 138",10.696113,14.533142
Cameroon,Bogo,Balda,,ardo's brothern here,"Mohammadou 1988, p. 138",10.846224,14.657781
Cameroon,Bogo,Balda,,prince here,"Mohammadou 1988, p. 80",10.846224,14.657781
Cameroon,Bogo,Bogo,,capital,"Mohammadou 1988, p. 136",10.733603,14.609276
Cameroon,Bogo,Danki,,ardo's brothern here,"Mohammadou 1988, p. 138",10.807648,14.63847
Cameroon,Bogo,Djideel,,,"Mohammadou 1988, p. 153",10.825994,14.759685
Cameroon,Bogo,Guinglay,,ardo's son placed here,"Mohammadou 1988, p. 155",10.781135,14.681525
Cameroon,Bogo,Tankirou,,major fualni implantation,"Mohammadou 1988, p. 138",10.625684,14.562081
Cameroon,Bogo,Tsedek,,ardo's brothern here,"Mohammadou 1988, p. 138",10.672503,14.724814
