Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Nigeria,Owo,Upafa,,initial settlement of king,Smith p. 51,7.0906,5.3677
Nigeria,Owo,Owo,,capital,Smith p. 51,7.196195,5.586806
Nigeria,Owo,Okiti Ashegbo,near present day Owo town,,Smith p. 51,7.2571,5.6245
Nigeria,Owo,Idoani,,major market center,Akintoye 164,7.296036,5.846876
