Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Cameroon,Tibati_Nord,Ngambe,,,"Mohammadou 1978, 434",5.8,11.466667
Cameroon,Tibati_Nord,Doume,,,"Mohammadou 1978, 434",5.883333,12.266667
Cameroon,Tibati_Nord,Ina,,,"Mohammadou 1965, p. 28",6.016667,11.766667
Cameroon,Tibati_Nord,Sengbe,,,"Mohammadou 1978, 434",6.049452,12.472273
Cameroon,Tibati_Nord,Mbakaw,,,"Mohammadou 1978, 434",6.316667,12.816667
Cameroon,Tibati_Nord,Sewte,,,"Mohammadou 1978, 434",6.354333,12.353872
Cameroon,Tibati_Nord,Tibati,,,"Mohammadou 1978, 434",6.465036,12.628429
Cameroon,Tibati_Nord,mbel-Assom,,,"Mohammadou 1978, 434",6.608509,12.982553
