Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Somalia,Swahili,Chismayu,,,Horton and Middleton,-0.356504,42.554204
Somalia,Swahili,Barawa/Brava,,"Somali city state, appeals to Sultan for protection in 1758, ruled under Zanzibar",Mukhtar p. 129,1.112915,44.031612
Somalia,Swahili,Mogadishu,,Falls under Zanzibari control in 17th century; Sultan leases Mogadishu to Italians for 50 years in 1889,Mukhtar p. 151,2.040652,45.343492
