Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Kenya,Swahili_KY,Gedi,,,Horton and Middleton,-3.303719,40.012215
Kenya,Swahili_KY,Kilifi,,,Horton and Middleton,-3.625514,39.854258
Kenya,Swahili_KY,Lamu,,,Horton and Middleton,-2.269833,40.90241
Kenya,Swahili_KY,Malindi,,,Horton and Middleton,-3.2192,40.123805
Kenya,Swahili_KY,Mombasa,,,Horton and Middleton,-4.069782,39.672124
Kenya,Swahili_KY,Pate,,,Horton and Middleton,-2.103056,41.061623
Kenya,Swahili_KY,Witu,,,Horton and Middleton,-2.388692,40.438109
Kenya,Swahili_KY,Siyu,,last holdhout of Swahili state,,-2.099209,41.059383
Kenya,Swahili_KY,Vanga,,,Davidson p. 143,-4.658297,39.217676
