Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD,Notes
Ethiopia,Anfillo,Gara K'esi,,Foritifed village,Gonzalez-Ruibal,8.56667,34.76667,approximate based on map
Ethiopia,Anfillo,Mount Konki,,Sacred Site,Gonzalez-Ruibal,8.68333,34.7,
Ethiopia,Anfillo,Garra Dallo,,Sacred Site,Gonzalez-Ruibal,8.647895762,34.72097649,approximate based on map
Ethiopia,Anfillo,Gara Yingi,,Foritifed village,Gonzalez-Ruibal,8.615959037,34.6463595,approximate based on map
Ethiopia,Anfillo,Gara Abba Bula,,Foritifed village,Gonzalez-Ruibal,8.63333,34.78333,approximate based on map
Ethiopia,Anfillo,Garra Abba Saba,,Foritifed village,Gonzalez-Ruibal,8.45,34.81667,approximate based on map
