Country,Polity,SubKingdom,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD,Notes
Chad,Moundang,,Lere,,Capital,,9.6447,14.2151,
Chad,Moundang,,Zalbi,,Crown prince placed here as administrator,Adler 153,9.6806,14.1093,
Chad,Moundang,,Mourbame,,Second born prince rules here,Adler 154,9.5993,14.1527,
Chad,Moundang,,Guebane,,Third born prince rules here,Adler 154,9.7601,14.2254,
Chad,Moundang,,Trene,,State official - Moundang-yere - rules here,Adler 154,9.6777,14.3371,
Chad,Moundang,,Berlyang,,Princely village,Adler 154,9.7198,14.2655,
Chad,Moundang,,Zazere,,Princely village,Adler 154,9.8168,14.2177,
Chad,Moundang,,Dissing,,Princely village,Adler 154,9.6365,14.1531,
