Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Gambia,Niumi,Juffure,,Royal Village,"(Sarr 2012, 108)",13.338611,-16.3825
Gambia,Niumi,Aljamdu,,Royal Village,"(Sarr 2012, 108)",13.4,-16.455556
Gambia,Niumi,Bakindiki,Bakendik,Royal Village,"Sarr 2012, 105",13.456111,-16.453611
Gambia,Niumi,Essau,,Royal Village,"Sarr 2012, 105",13.483889,-16.534722
Gambia,Niumi,Berending,,Royal Village,"Sarr 2012, 105",13.490278,-16.464444
Senegal,Niumi,Djinack Bara,,,,13.60111,-16.54889
Senegal,Niumi,Djinack Bara,,,,13.602135,-16.541659
Senegal,Niumi,Missirah,,,,13.68333,-16.50028
Senegal,Niumi,Missirah,,,,13.68333,-16.50028
