Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Gambia,Kombo,Gunjur,,,"Skinner 2017, 2",13.201944,-16.733889
Gambia,Kombo,Brikama,,Royal Village,"Sarr 2012, 105",13.2675,-16.646111
Gambia,Kombo,Mandiani,Mandina Ba,Royal Village,"(Sarr 2012, 108)",13.281111,-16.593611
Gambia,Kombo,Jambar,,Royal Village,"Sarr 2012, 105",13.315556,-16.701944
Gambia,Kombo,Busumbala,,Royal Village,"Sarr 2012, 105",13.333056,-16.670833
Gambia,Kombo,Yundum,,Royal Village,"Sarr 2012, 105",13.3625,-16.686111
