Country,Polity,Marker,Contemporary Village,Village Role,Source,YCOORD,XCOORD
Burkina Faso,Ratenga,Bulzanga,,,Izard 1970 p. 389,13.678056,-1.546111
Burkina Faso,Ratenga,Darigma,,,Izard 1970 p. 389,13.394266,-1.535957
